decision_time_ist,difficulty_used,diff_ratio,state_final,power_w_avg,temp_c_avg,hashrate_hs_avg,kWh_5min,cost_5min,hashes_5min,hash_per_kWh,hash_per_J,tariff_inr_per_kwh,state_change
2025-10-17 09:20:00,657806410549,1.0802683600551986,HALF,109.01038876708172,61.67626675943888,6760.384373788038,0.009084199063923477,0.06358939344746434,2028115.3121364114,223257471.33732072,62.015964260366864,,False
2025-10-17 09:25:00,659279712627,1.081866238450379,HALF,105.49807378678335,58.9755946385504,6880.844003078998,0.008791506148898613,0.06154054304229029,2064253.2009236994,234800859.59813678,65.22246099948244,,False
2025-10-17 09:30:00,663744847473,1.0882913412249113,HALF,98.78373878100376,64.4124138859567,6729.40438141482,0.008231978231750313,0.057623847622252186,2018821.314424446,245241332.95663455,68.12259248795404,,False
2025-10-17 09:35:00,668075823601,1.0944611798672976,HALF,110.3481955749305,61.31588807434928,6883.807029572325,0.009195682964577541,0.06436978075204279,2065142.1088716974,224577349.70059097,62.38259713905304,,False
2025-10-17 09:40:00,667538559114,1.092661301426406,HALF,109.67319436950207,64.34129298560543,6747.747925307073,0.009139432864125172,0.0639760300488762,2024324.377592122,221493434.8430044,61.52595412305678,,False
2025-10-17 09:45:00,670180477279,1.0960422746549976,HALF,110.96775094998925,61.83481324106783,6714.522938537351,0.00924731257916577,0.0647311880541604,2014356.8815612055,217831598.5662212,60.508777379505894,,False
2025-10-17 09:50:00,670180477279,1.0950747509224807,HALF,109.62407154519981,61.57094596363569,6843.4983244625355,0.009135339295433318,0.06394737506803322,2053049.4973387606,224737082.10980883,62.42696725272467,,False
2025-10-17 09:55:00,668637334147,1.091590814445097,HALF,113.33424794060504,62.578196709143185,6891.649136010217,0.009444520661717087,0.06611164463201961,2067494.7408030652,218909441.23649985,60.80817812124995,,False
2025-10-17 10:00:00,667750022707,1.0891993612258837,HALF,121.74121879663741,63.59336015952577,6948.105884130582,0.010145101566386452,0.07101571096470516,2084431.7652391747,205461892.28360984,57.07274785655829,,False
2025-10-17 10:05:00,670868571150,1.093337172088503,HALF,113.65606738660118,63.58890499922872,6914.026032121713,0.009471338948883431,0.06629937264218402,2074207.809636514,218998371.91245708,60.83288108679363,,False
2025-10-17 10:10:00,672639856535,1.0952774420507736,HALF,114.5193697095414,63.356953788165754,6984.219001971485,0.00954328080912845,0.06680296566389915,2095265.7005914457,219554023.66314715,60.98722879531865,,False
2025-10-17 10:15:00,673540527728,1.0957958729313138,HALF,121.01342640510842,63.306442080364754,6883.720803735783,0.010084452200425703,0.07059116540297992,2065116.241120735,204782193.42777574,56.883942618826595,,False
2025-10-17 10:20:00,675722081454,1.0983742487346086,HALF,104.78171369105821,60.9330130962867,6760.632470392953,0.00873180947425485,0.061122666319783955,2028189.741117886,232275995.84002218,64.52110995556171,,False
2025-10-17 10:25:00,674902827855,1.0960768765706406,HALF,111.99126846208569,60.78361777178462,6961.213234619255,0.009332605705173809,0.06532823993621667,2088363.9703857764,223770727.74305993,62.15853548418331,,False
2025-10-17 10:30:00,677055843578,1.0986028704467694,HALF,105.37059786124068,61.73923353901639,6786.727578805293,0.00878088315510339,0.06146618208572373,2036018.273641588,231869418.79055387,64.40817188626497,,False
2025-10-17 10:35:00,677055843578,1.0976306284042376,HALF,109.37178798716452,62.2074309057344,6831.655630748405,0.009114315665597044,0.0638002096591793,2049496.6892245216,224865668.956427,62.46268582122973,,False
2025-10-17 10:40:00,677055843578,1.0966394186994544,HALF,107.86796512245544,60.78973381283538,6845.179824923798,0.008988997093537954,0.06292297965476568,2053553.9474771395,228451953.66159442,63.45887601710956,,False
2025-10-17 10:45:00,674188123873,1.0910243365286878,HALF,116.17520049089133,63.24300313548037,6859.157357243523,0.009681266707574278,0.06776886695301995,2057747.207173057,212549376.9904251,59.04149360845142,,False
2025-10-17 10:50:00,676112816840,1.0931858216013586,HALF,111.9189666161429,64.0449908323708,6720.721640882064,0.009326580551345241,0.06528606385941668,2016216.4922646193,216179604.21451628,60.04989005958786,,False
2025-10-17 10:55:00,678016831555,1.0953056574294833,HALF,112.5669744293261,61.60301180774471,6568.009215883952,0.00938058120244384,0.06566406841710688,1970402.7647651855,210051245.4656705,58.347568184908475,,False
2025-10-17 11:00:00,678303793540,1.094807125523993,HALF,104.84467024368678,63.23131100689617,6848.107230939179,0.008737055853640565,0.06115939097548395,2054432.1692817537,235140097.95710656,65.31669387697404,,False
2025-10-17 11:05:00,681275773333,1.0986131792533416,HALF,113.64717449779799,61.592387783657394,6770.359294704617,0.009470597874816498,0.06629418512371549,2031107.7884113851,214464579.24397302,59.57349423443695,,False
2025-10-17 11:10:00,681116300446,1.097375808473109,HALF,111.65625795634976,65.18414201627688,6844.985498584321,0.009304688163029146,0.06513281714120402,2053495.6495752963,220694730.82768846,61.304091896580125,,False
2025-10-17 11:15:00,686891123627,1.105655909205783,HALF,116.44201818726211,63.719556317542704,6685.000782739695,0.009703501515605176,0.06792451060923624,2005500.2348219084,206677994.7008471,57.410554083568634,,False
2025-10-17 11:20:00,691188906246,1.111525808200554,HALF,105.87512417553766,63.1498348849415,6637.039607606181,0.008822927014628138,0.06176048910239697,1991111.8822818543,225674753.85216865,62.6874316256024,,False
2025-10-17 11:25:00,689483310446,1.1077429721633287,HALF,110.44619696682034,64.53905728633165,6676.758573045807,0.009203849747235029,0.06442694823064521,2003027.571913742,217629321.09093598,60.452589191926656,,False
2025-10-17 11:30:00,688417535998,1.105024347028983,HALF,103.89659711503377,61.83585623304496,6640.054342225502,0.008658049759586147,0.06060634831710303,1992016.3026676506,230076790.73016423,63.91021964726784,,False
2025-10-17 11:35:00,687942208487,1.1032696531962638,HALF,113.16299157020805,62.55504309898386,6635.162434045265,0.009430249297517339,0.06601174508262136,1990548.7302135797,211081241.58898142,58.63367821916151,,False
2025-10-17 11:40:00,687509674197,1.1015927189094943,HALF,120.393508061919,63.555992026162784,6910.026631475888,0.010032792338493248,0.07022954636945274,2073007.9894427664,206623233.04442045,57.39534251233901,,False
2025-10-17 11:45:00,688279784828,1.101832579956953,HALF,110.194292861764,60.90210831372686,6779.11293099886,0.009182857738480333,0.06428000416936233,2033733.8792996581,221470694.33270124,61.51963731463924,,False
2025-10-17 11:50:00,686480440614,1.0979686966720115,HALF,111.04589386328907,60.19916701208657,6874.93716963744,0.009253824488607423,0.06477677142025196,2062481.150891232,222878784.16436318,61.91077337898977,,False
2025-10-17 11:55:00,683908371182,1.092892743152694,HALF,123.13626495232856,63.17321656102837,6710.516667775318,0.010261355412694047,0.07182948788885833,2013155.0003325953,196188019.94151527,54.49667220597646,,False
